package,component,fname,dep_type
MSUthemes,scale,scale_fill_msu_c,imports or depends
MSUthemes,scale,scale_fill_msu_d,imports or depends
MSUthemes,theme,theme_MSU,imports or depends
multinma,geom,geom_km,imports or depends
multinma,theme,theme_multinma,imports or depends
mycolorsTB,scale,scale_color_classicTB,imports or depends
mycolorsTB,scale,scale_color_mycolors,imports or depends
mycolorsTB,scale,scale_fill_classicTB,imports or depends
mycolorsTB,scale,scale_fill_mycolors,imports or depends
myTAI,stat,stat_early_conservation_test,imports or depends
myTAI,stat,stat_flatline_test,imports or depends
myTAI,stat,stat_late_conservation_test,imports or depends
myTAI,stat,stat_pairwise_test,imports or depends
myTAI,stat,stat_reductive_hourglass_test,imports or depends
myTAI,stat,stat_reverse_hourglass_test,imports or depends
naniar,geom,geom_miss_point,imports or depends
naniar,stat,stat_miss_point,imports or depends
NatParksPalettes,scale,scale_color_natparks_c,imports or depends
NatParksPalettes,scale,scale_color_natparks_d,imports or depends
NatParksPalettes,scale,scale_colour_natparks_c,imports or depends
NatParksPalettes,scale,scale_colour_natparks_d,imports or depends
NatParksPalettes,scale,scale_fill_natparks_c,imports or depends
NatParksPalettes,scale,scale_fill_natparks_d,imports or depends
nestcolor,theme,theme_nest,imports or depends
nestedcv,stat,stat_filter,imports or depends
neuroim2,scale,scale_fill_neuro,imports or depends
neuroim2,scale,scale_series,imports or depends
neuroim2,coord,coord_to_grid,imports or depends
neuroim2,coord,coord_to_index,imports or depends
neuroim2,theme,theme_neuro,imports or depends
nevada,stat,stat_generalized_edge_count,imports or depends
nevada,stat,stat_original_edge_count,imports or depends
nevada,stat,stat_student_euclidean,imports or depends
nevada,stat,stat_weighted_edge_count,imports or depends
nevada,stat,stat_welch_euclidean,imports or depends
nflplotR,geom,geom_from_path,imports or depends
nflplotR,geom,geom_mean_lines,imports or depends
nflplotR,geom,geom_median_lines,imports or depends
nflplotR,geom,geom_nfl_headshots,imports or depends
nflplotR,geom,geom_nfl_logos,imports or depends
nflplotR,geom,geom_nfl_wordmarks,imports or depends
nflplotR,scale,scale_color_nfl,imports or depends
nflplotR,scale,scale_colour_nfl,imports or depends
nflplotR,scale,scale_fill_nfl,imports or depends
ngramr,theme,theme_google,imports or depends
NHSRplotthedots,geom,geom_ptd_icon,imports or depends
nima,scale,scale_color_nima,imports or depends
nima,scale,scale_fill_nima,imports or depends
nima,theme,theme_jetblack,imports or depends
nima,theme,theme_nima,imports or depends
nlmixr2plot,geom,geom_amt,imports or depends
nlmixr2plot,geom,geom_cens,imports or depends
nlmixr2plot,stat,stat_amt,imports or depends
nlmixr2plot,stat,stat_cens,imports or depends
nonmem2R,stat,stat_corr,imports or depends
nonmem2R,stat,stat_denx,imports or depends
nonmem2R,stat,stat_dnorm,imports or depends
nonmem2R,stat,stat_hmean,imports or depends
nonmem2R,stat,stat_hmedian,imports or depends
nonmem2R,position,position_scale,imports or depends
nord,scale,scale_color_nord,imports or depends
nord,scale,scale_colour_nord,imports or depends
nord,scale,scale_fill_nord,imports or depends
nuggets,geom,geom_diamond,imports or depends
nullabor,theme,theme_strip,imports or depends
oceanis,coord,coord_legende,imports or depends
okcolors,scale,scale_color_okcolors,imports or depends
okcolors,scale,scale_fill_okcolors,imports or depends
onsvplot,scale,scale_discrete_onsv,imports or depends
onsvplot,theme,theme_onsv,imports or depends
openintro,scale,scale_color_openintro,imports or depends
openintro,scale,scale_fill_openintro,imports or depends
openMSE,theme,theme_default,imports or depends
ordr,geom,geom_axis,imports or depends
ordr,geom,geom_bagplot,imports or depends
ordr,geom,geom_cols_axis,imports or depends
ordr,geom,geom_cols_bagplot,imports or depends
ordr,geom,geom_cols_contour,imports or depends
ordr,geom,geom_cols_density_2d,imports or depends
ordr,geom,geom_cols_density_2d_filled,imports or depends
ordr,geom,geom_cols_interpolation,imports or depends
ordr,geom,geom_cols_isoline,imports or depends
ordr,geom,geom_cols_label,imports or depends
ordr,geom,geom_cols_label_repel,imports or depends
ordr,geom,geom_cols_lineranges,imports or depends
ordr,geom,geom_cols_path,imports or depends
ordr,geom,geom_cols_point,imports or depends
ordr,geom,geom_cols_pointranges,imports or depends
ordr,geom,geom_cols_polygon,imports or depends
ordr,geom,geom_cols_rule,imports or depends
ordr,geom,geom_cols_text,imports or depends
ordr,geom,geom_cols_text_radiate,imports or depends
ordr,geom,geom_cols_text_repel,imports or depends
ordr,geom,geom_cols_vector,imports or depends
ordr,geom,geom_interpolation,imports or depends
ordr,geom,geom_isoline,imports or depends
ordr,geom,geom_label_repel,imports or depends
ordr,geom,geom_lineranges,imports or depends
ordr,geom,geom_origin,imports or depends
ordr,geom,geom_pointranges,imports or depends
ordr,geom,geom_rows_axis,imports or depends
ordr,geom,geom_rows_bagplot,imports or depends
ordr,geom,geom_rows_contour,imports or depends
ordr,geom,geom_rows_density_2d,imports or depends
ordr,geom,geom_rows_density_2d_filled,imports or depends
ordr,geom,geom_rows_interpolation,imports or depends
ordr,geom,geom_rows_isoline,imports or depends
ordr,geom,geom_rows_label,imports or depends
ordr,geom,geom_rows_label_repel,imports or depends
ordr,geom,geom_rows_lineranges,imports or depends
ordr,geom,geom_rows_path,imports or depends
ordr,geom,geom_rows_point,imports or depends
ordr,geom,geom_rows_pointranges,imports or depends
ordr,geom,geom_rows_polygon,imports or depends
ordr,geom,geom_rows_rule,imports or depends
ordr,geom,geom_rows_text,imports or depends
ordr,geom,geom_rows_text_radiate,imports or depends
ordr,geom,geom_rows_text_repel,imports or depends
ordr,geom,geom_rows_vector,imports or depends
ordr,geom,geom_rule,imports or depends
ordr,geom,geom_text_radiate,imports or depends
ordr,geom,geom_text_repel,imports or depends
ordr,geom,geom_unit_circle,imports or depends
ordr,geom,geom_vector,imports or depends
ordr,stat,stat_bagplot,imports or depends
ordr,stat,stat_center,imports or depends
ordr,stat,stat_chull,imports or depends
ordr,stat,stat_cols,imports or depends
ordr,stat,stat_cols_bagplot,imports or depends
ordr,stat,stat_cols_center,imports or depends
ordr,stat,stat_cols_chull,imports or depends
ordr,stat,stat_cols_cone,imports or depends
ordr,stat,stat_cols_density_2d,imports or depends
ordr,stat,stat_cols_density_2d_filled,imports or depends
ordr,stat,stat_cols_depth,imports or depends
ordr,stat,stat_cols_depth_filled,imports or depends
ordr,stat,stat_cols_ellipse,imports or depends
ordr,stat,stat_cols_peel,imports or depends
ordr,stat,stat_cols_projection,imports or depends
ordr,stat,stat_cols_rule,imports or depends
ordr,stat,stat_cols_scale,imports or depends
ordr,stat,stat_cols_spantree,imports or depends
ordr,stat,stat_cols_star,imports or depends
ordr,stat,stat_cone,imports or depends
ordr,stat,stat_depth,imports or depends
ordr,stat,stat_depth_filled,imports or depends
ordr,stat,stat_peel,imports or depends
ordr,stat,stat_projection,imports or depends
ordr,stat,stat_rows,imports or depends
ordr,stat,stat_rows_bagplot,imports or depends
ordr,stat,stat_rows_center,imports or depends
ordr,stat,stat_rows_chull,imports or depends
ordr,stat,stat_rows_cone,imports or depends
ordr,stat,stat_rows_density_2d,imports or depends
ordr,stat,stat_rows_density_2d_filled,imports or depends
ordr,stat,stat_rows_depth,imports or depends
ordr,stat,stat_rows_depth_filled,imports or depends
ordr,stat,stat_rows_ellipse,imports or depends
ordr,stat,stat_rows_peel,imports or depends
ordr,stat,stat_rows_projection,imports or depends
ordr,stat,stat_rows_rule,imports or depends
ordr,stat,stat_rows_scale,imports or depends
ordr,stat,stat_rows_spantree,imports or depends
ordr,stat,stat_rows_star,imports or depends
ordr,stat,stat_rule,imports or depends
ordr,stat,stat_scale,imports or depends
ordr,stat,stat_spantree,imports or depends
ordr,stat,stat_star,imports or depends
ordr,coord,coord_scaffold,imports or depends
ordr,theme,theme_biplot,imports or depends
ordr,theme,theme_scaffold,imports or depends
ordr,position,position_nudge_repel,imports or depends
palettes,scale,scale_color_palette_b,imports or depends
palettes,scale,scale_color_palette_c,imports or depends
palettes,scale,scale_color_palette_d,imports or depends
palettes,scale,scale_colour_palette_b,imports or depends
palettes,scale,scale_colour_palette_c,imports or depends
palettes,scale,scale_colour_palette_d,imports or depends
palettes,scale,scale_fill_palette_b,imports or depends
palettes,scale,scale_fill_palette_c,imports or depends
palettes,scale,scale_fill_palette_d,imports or depends
pammtools,geom,geom_hazard,imports or depends
pammtools,geom,geom_stephazard,imports or depends
pammtools,geom,geom_stepribbon,imports or depends
pammtools,geom,geom_surv,imports or depends
Paris2024Colours,scale,scale_color_paris2024,imports or depends
Paris2024Colours,scale,scale_color_paris2024_c,imports or depends
Paris2024Colours,scale,scale_color_paris2024_d,imports or depends
Paris2024Colours,scale,scale_colour_paris2024,imports or depends
Paris2024Colours,scale,scale_colour_paris2024_c,imports or depends
Paris2024Colours,scale,scale_colour_paris2024_d,imports or depends
Paris2024Colours,scale,scale_fill_paris2024,imports or depends
Paris2024Colours,scale,scale_fill_paris2024_c,imports or depends
Paris2024Colours,scale,scale_fill_paris2024_d,imports or depends
pcutils,scale,scale_color_pc,imports or depends
pcutils,scale,scale_fill_pc,imports or depends
phylepic,geom,geom_calendar,imports or depends
phylepic,geom,geom_node_text_filled,imports or depends
phylepic,stat,stat_bin2d_auto,imports or depends
phylepic,stat,stat_bin_2d_auto,imports or depends
phylepic,stat,stat_bin_auto,imports or depends
phylepic,stat,stat_bin_location,imports or depends
phylepic,scale,scale_x_week,imports or depends
phylepic,coord,coord_tree,imports or depends
PieGlyph,geom,geom_pie_glyph,imports or depends
PieGlyph,geom,geom_pie_interactive,imports or depends
PieGlyph,scale,scale_radius,imports or depends
PieGlyph,scale,scale_radius_continuous,imports or depends
PieGlyph,scale,scale_radius_discrete,imports or depends
PieGlyph,scale,scale_radius_manual,imports or depends
plotROC,geom,geom_roc,imports or depends
plotROC,geom,geom_rocci,imports or depends
plotROC,stat,stat_roc,imports or depends
plotROC,stat,stat_rocci,imports or depends
plotthis,theme,theme_blank,imports or depends
plotthis,theme,theme_box,imports or depends
plotthis,theme,theme_this,imports or depends
plutor,geom,geom_compare,imports or depends
plutor,geom,geom_describe,imports or depends
plutor,scale,scale_ele,imports or depends
plutor,scale,scale_x_continuous_pl,imports or depends
plutor,scale,scale_x_log10_pl,imports or depends
plutor,scale,scale_y_continuous_pl,imports or depends
plutor,scale,scale_y_log10_pl,imports or depends
plutor,theme,theme_pl,imports or depends
plutor,theme,theme_pl0,imports or depends
plutor,position,position_floatxPL,imports or depends
plutor,position,position_floatyPL,imports or depends
poisonfrogs,scale,scale_color_poison,imports or depends
poisonfrogs,scale,scale_colour_poison,imports or depends
poisonfrogs,scale,scale_fill_poison,imports or depends
precisely,theme,theme_precisely,imports or depends
predict3d,theme,theme_bw2,imports or depends
predictNMB,theme,theme_sim,imports or depends
PrettyCols,scale,scale_color_pretty_c,imports or depends
PrettyCols,scale,scale_color_pretty_d,imports or depends
PrettyCols,scale,scale_color_pretty_div,imports or depends
PrettyCols,scale,scale_colour_pretty_c,imports or depends
PrettyCols,scale,scale_colour_pretty_d,imports or depends
PrettyCols,scale,scale_colour_pretty_div,imports or depends
PrettyCols,scale,scale_fill_pretty_c,imports or depends
PrettyCols,scale,scale_fill_pretty_d,imports or depends
PrettyCols,scale,scale_fill_pretty_div,imports or depends
prevR,theme,theme_prevR,imports or depends
prevR,theme,theme_prevR_light,imports or depends
productplots,scale,scale_x_product,imports or depends
productplots,scale,scale_y_product,imports or depends
protti,scale,scale_protti,imports or depends
PTXQC,theme,theme_blank,imports or depends
pubh,theme,theme_pubh,imports or depends
PupillometryR,geom,geom_flat_violin,imports or depends
qdap,theme,theme_badkitchen,imports or depends
qdap,theme,theme_cafe,imports or depends
qdap,theme,theme_duskheat,imports or depends
qdap,theme,theme_grayscale,imports or depends
qdap,theme,theme_greyscale,imports or depends
qdap,theme,theme_hipster,imports or depends
qdap,theme,theme_nightheat,imports or depends
qdap,theme,theme_norah,imports or depends
qqplotr,geom,geom_qq_band,imports or depends
qqplotr,stat,stat_pp_band,imports or depends
qqplotr,stat,stat_pp_line,imports or depends
qqplotr,stat,stat_pp_point,imports or depends
qqplotr,stat,stat_qq_band,imports or depends
qqplotr,stat,stat_qq_line,imports or depends
qqplotr,stat,stat_qq_point,imports or depends
quollr,geom,geom_hexgrid,imports or depends
quollr,geom,geom_trimesh,imports or depends
quollr,stat,stat_hexgrid,imports or depends
quollr,stat,stat_trimesh,imports or depends
qwraps2,stat,stat_stepribbon,imports or depends
r2dii.plot,scale,scale_colour_r2dii,imports or depends
r2dii.plot,scale,scale_colour_r2dii_sector,imports or depends
r2dii.plot,scale,scale_colour_r2dii_tech,imports or depends
r2dii.plot,scale,scale_fill_r2dii,imports or depends
r2dii.plot,scale,scale_fill_r2dii_sector,imports or depends
r2dii.plot,scale,scale_fill_r2dii_tech,imports or depends
r2dii.plot,theme,theme_2dii,imports or depends
r2spss,scale,scale_color_SPSS,imports or depends
r2spss,scale,scale_colour_SPSS,imports or depends
r2spss,scale,scale_fill_SPSS,imports or depends
r2spss,theme,theme_SPSS,imports or depends
r4pde,theme,theme_r4pde,imports or depends
radiant.data,theme,theme_version,imports or depends
radiant.model,scale,scale_df,imports or depends
Radviz,theme,theme_radviz,imports or depends
rcartocolor,scale,scale_color_carto_c,imports or depends
rcartocolor,scale,scale_color_carto_d,imports or depends
rcartocolor,scale,scale_colour_carto_c,imports or depends
rcartocolor,scale,scale_colour_carto_d,imports or depends
rcartocolor,scale,scale_fill_carto_c,imports or depends
rcartocolor,scale,scale_fill_carto_d,imports or depends
RcmdrPlugin.KMggplot2,geom,geom_stepribbon,imports or depends
RcmdrPlugin.KMggplot2,theme,theme_natrisk,imports or depends
RcmdrPlugin.KMggplot2,theme,theme_natrisk21,imports or depends
RcmdrPlugin.KMggplot2,theme,theme_natriskbg,imports or depends
RcmdrPlugin.KMggplot2,theme,theme_simple,imports or depends
RcmdrPlugin.KMggplot2,theme,theme_wsj2,imports or depends
RColorConesa,scale,scale_color_conesa,imports or depends
RColorConesa,scale,scale_fill_conesa,imports or depends
rdss,theme,theme_dd,imports or depends
RevGadgets,geom,geom_stepribbon,imports or depends
RImagePalette,scale,scale_color_image,imports or depends
RImagePalette,scale,scale_colour_image,imports or depends
RImagePalette,scale,scale_fill_image,imports or depends
RKorAPClient,geom,geom_freq_by_year_ci,imports or depends
rmoo,scale,scale_reference_directions,imports or depends
robmedExtra,theme,theme_mediation,imports or depends
rphylopic,geom,geom_phylopic,imports or depends
rphylopic,scale,scale_height_continuous,imports or depends
rphylopic,scale,scale_width_continuous,imports or depends
RSSL,geom,geom_classifier,imports or depends
RSSL,geom,geom_linearclassifier,imports or depends
RSSL,stat,stat_classifier,imports or depends
RSSthemes,scale,scale_color_rss_c,imports or depends
RSSthemes,scale,scale_color_rss_d,imports or depends
RSSthemes,scale,scale_colour_rss_c,imports or depends
RSSthemes,scale,scale_colour_rss_d,imports or depends
RSSthemes,scale,scale_fill_rss_c,imports or depends
RSSthemes,scale,scale_fill_rss_d,imports or depends
RSSthemes,theme,theme_significance,imports or depends
rticulate,geom,geom_polar_ci,imports or depends
rtrek,theme,theme_rtrek,imports or depends
rtrek,theme,theme_rtrek_dark,imports or depends
rxode2,geom,geom_amt,imports or depends
rxode2,geom,geom_cens,imports or depends
rxode2,geom,geom_line,imports or depends
rxode2,stat,stat_amt,imports or depends
rxode2,stat,stat_cens,imports or depends
rxode2,scale,scale_type,imports or depends
rxode2,scale,scale_x_continuous,imports or depends
rxode2,scale,scale_x_date,imports or depends
rxode2,scale,scale_x_discrete,imports or depends
rxode2,scale,scale_y_continuous,imports or depends
rxode2,scale,scale_y_date,imports or depends
rxode2,scale,scale_y_discrete,imports or depends
rxode2,facet,facet_wrap,imports or depends
rxode2,guide,guide_none,imports or depends
SangerTools,scale,scale_fill_sanger,imports or depends
SangerTools,theme,theme_sanger,imports or depends
scattermore,geom,geom_scattermore,imports or depends
scattermore,geom,geom_scattermost,imports or depends
scatterpie,geom,geom_scatterpie,imports or depends
scatterpie,geom,geom_scatterpie2,imports or depends
scatterpie,geom,geom_scatterpie_legend,imports or depends
scCustomize,theme,theme_ggprism_mod,imports or depends
scITD,scale,scale_variance,imports or depends
scoringutils,theme,theme_scoringutils,imports or depends
SCORPIUS,scale,scale_minmax,imports or depends
SCORPIUS,scale,scale_quantile,imports or depends
SCORPIUS,scale,scale_uniform,imports or depends
sdamr,geom,geom_flat_violin,imports or depends
sdamr,position,position_jitternudge,imports or depends
see,geom,geom_binomdensity,imports or depends
see,geom,geom_count2,imports or depends
see,geom,geom_count_borderless,imports or depends
see,geom,geom_from_list,imports or depends
see,geom,geom_jitter2,imports or depends
see,geom,geom_jitter_borderless,imports or depends
see,geom,geom_point2,imports or depends
see,geom,geom_point_borderless,imports or depends
see,geom,geom_pointrange2,imports or depends
see,geom,geom_pointrange_borderless,imports or depends
see,geom,geom_pooljitter,imports or depends
see,geom,geom_poolpoint,imports or depends
see,geom,geom_violindot,imports or depends
see,geom,geom_violinhalf,imports or depends
see,scale,scale_color_bluebrown,imports or depends
see,scale,scale_color_bluebrown_c,imports or depends
see,scale,scale_color_bluebrown_d,imports or depends
see,scale,scale_color_colorhex,imports or depends
see,scale,scale_color_colorhex_c,imports or depends
see,scale,scale_color_colorhex_d,imports or depends
see,scale,scale_color_flat,imports or depends
see,scale,scale_color_flat_c,imports or depends
see,scale,scale_color_flat_d,imports or depends
see,scale,scale_color_material,imports or depends
see,scale,scale_color_material_c,imports or depends
see,scale,scale_color_material_d,imports or depends
see,scale,scale_color_metro,imports or depends
see,scale,scale_color_metro_c,imports or depends
see,scale,scale_color_metro_d,imports or depends
see,scale,scale_color_oi,imports or depends
see,scale,scale_color_okabeito,imports or depends
see,scale,scale_color_pizza,imports or depends
see,scale,scale_color_pizza_c,imports or depends
see,scale,scale_color_pizza_d,imports or depends
see,scale,scale_color_see,imports or depends
see,scale,scale_color_see_c,imports or depends
see,scale,scale_color_see_d,imports or depends
see,scale,scale_color_social,imports or depends
see,scale,scale_color_social_c,imports or depends
see,scale,scale_color_social_d,imports or depends
see,scale,scale_colour_bluebrown,imports or depends
see,scale,scale_colour_bluebrown_c,imports or depends
see,scale,scale_colour_bluebrown_d,imports or depends
see,scale,scale_colour_colorhex,imports or depends
see,scale,scale_colour_colorhex_c,imports or depends
see,scale,scale_colour_colorhex_d,imports or depends
see,scale,scale_colour_flat,imports or depends
see,scale,scale_colour_flat_c,imports or depends
see,scale,scale_colour_flat_d,imports or depends
see,scale,scale_colour_material,imports or depends
see,scale,scale_colour_material_c,imports or depends
see,scale,scale_colour_material_d,imports or depends
see,scale,scale_colour_metro,imports or depends
see,scale,scale_colour_metro_c,imports or depends
see,scale,scale_colour_metro_d,imports or depends
see,scale,scale_colour_oi,imports or depends
see,scale,scale_colour_okabeito,imports or depends
see,scale,scale_colour_pizza,imports or depends
see,scale,scale_colour_pizza_c,imports or depends
see,scale,scale_colour_pizza_d,imports or depends
see,scale,scale_colour_see,imports or depends
see,scale,scale_colour_see_c,imports or depends
see,scale,scale_colour_see_d,imports or depends
see,scale,scale_colour_social,imports or depends
see,scale,scale_colour_social_c,imports or depends
see,scale,scale_colour_social_d,imports or depends
see,scale,scale_fill_bluebrown,imports or depends
see,scale,scale_fill_bluebrown_c,imports or depends
see,scale,scale_fill_bluebrown_d,imports or depends
see,scale,scale_fill_colorhex,imports or depends
see,scale,scale_fill_colorhex_c,imports or depends
see,scale,scale_fill_colorhex_d,imports or depends
see,scale,scale_fill_flat,imports or depends
see,scale,scale_fill_flat_c,imports or depends
see,scale,scale_fill_flat_d,imports or depends
see,scale,scale_fill_material,imports or depends
see,scale,scale_fill_material_c,imports or depends
see,scale,scale_fill_material_d,imports or depends
see,scale,scale_fill_metro,imports or depends
see,scale,scale_fill_metro_c,imports or depends
see,scale,scale_fill_metro_d,imports or depends
see,scale,scale_fill_oi,imports or depends
see,scale,scale_fill_okabeito,imports or depends
see,scale,scale_fill_pizza,imports or depends
see,scale,scale_fill_pizza_c,imports or depends
see,scale,scale_fill_pizza_d,imports or depends
see,scale,scale_fill_see,imports or depends
see,scale,scale_fill_see_c,imports or depends
see,scale,scale_fill_see_d,imports or depends
see,scale,scale_fill_social,imports or depends
see,scale,scale_fill_social_c,imports or depends
see,scale,scale_fill_social_d,imports or depends
see,coord,coord_radar,imports or depends
see,theme,theme_abyss,imports or depends
see,theme,theme_azurelight,imports or depends
see,theme,theme_blackboard,imports or depends
see,theme,theme_lucid,imports or depends
see,theme,theme_modern,imports or depends
see,theme,theme_radar,imports or depends
see,theme,theme_radar_dark,imports or depends
segclust2d,stat,stat_segm,imports or depends
sgplot,scale,scale_colour_continuous_sg,imports or depends
sgplot,scale,scale_colour_discrete_sg,imports or depends
sgplot,scale,scale_fill_continuous_sg,imports or depends
sgplot,scale,scale_fill_discrete_sg,imports or depends
sgplot,theme,theme_sg,imports or depends
sgraph,scale,scale_graph,imports or depends
shadowtext,geom,geom_shadowtext,imports or depends
shadowtext,geom,geom_shadowtext_interactive,imports or depends
shapper,theme,theme_drwhy_colors,imports or depends
sherlock,scale,scale_color_sherlock,imports or depends
sherlock,scale,scale_fill_sherlock,imports or depends
sherlock,theme,theme_sherlock,imports or depends
ShinyItemAnalysis,theme,theme_app,imports or depends
shinyMixR,theme,theme_shinyMixR,imports or depends
Signac,theme,theme_browser,imports or depends
sjPlot,scale,scale_color_sjplot,imports or depends
sjPlot,scale,scale_fill_sjplot,imports or depends
sjPlot,theme,theme_538,imports or depends
sjPlot,theme,theme_blank,imports or depends
sjPlot,theme,theme_sjplot,imports or depends
sjPlot,theme,theme_sjplot2,imports or depends
SlideCNA,scale,scale_nUMI,imports or depends
spinifex,scale,scale_01,imports or depends
spinifex,scale,scale_axes,imports or depends
spinifex,scale,scale_colour_discrete,imports or depends
spinifex,scale,scale_fill_discrete,imports or depends
spinifex,scale,scale_sd,imports or depends
spinifex,facet,facet_wrap_tour,imports or depends
spinifex,theme,theme_spinifex,imports or depends
sportyR,geom,geom_baseball,imports or depends
sportyR,geom,geom_basketball,imports or depends
sportyR,geom,geom_curling,imports or depends
sportyR,geom,geom_football,imports or depends
sportyR,geom,geom_hockey,imports or depends
sportyR,geom,geom_lacrosse,imports or depends
sportyR,geom,geom_soccer,imports or depends
sportyR,geom,geom_tennis,imports or depends
sportyR,geom,geom_volleyball,imports or depends
ssdtools,geom,geom_hcintersect,imports or depends
ssdtools,geom,geom_ssd,imports or depends
ssdtools,geom,geom_ssdpoint,imports or depends
ssdtools,geom,geom_ssdsegment,imports or depends
ssdtools,geom,geom_xribbon,imports or depends
ssdtools,stat,stat_ssd,imports or depends
ssdtools,scale,scale_color_ssd,imports or depends
ssdtools,scale,scale_colour_ssd,imports or depends
ssdtools,scale,scale_fill_ssd,imports or depends
staRdom,geom,geom_eempeakloc,imports or depends
staRdom,geom,geom_eemregions,imports or depends
staRdom,geom,geom_eemscatter,imports or depends
starry,stat,stat_anova,imports or depends
starry,stat,stat_correlation,imports or depends
starry,stat,stat_frequency,imports or depends
starry,stat,stat_regression_linear,imports or depends
starry,stat,stat_ttest,imports or depends
statar,stat,stat_binmean,imports or depends
statebins,geom,geom_statebins,imports or depends
statebins,theme,theme_statebins,imports or depends
stevemisc,theme,theme_steve_web,imports or depends
sugrrants,geom,geom_acf,imports or depends
sugrrants,stat,stat_acf,imports or depends
sugrrants,facet,facet_calendar,imports or depends
superb,geom,geom_flat_violin,imports or depends
superb,geom,geom_superberrorbar,imports or depends
supportR,theme,theme_lyon,imports or depends
survex,theme,theme_default_survex,imports or depends
survex,theme,theme_vertical_default_survex,imports or depends
survHE,theme,theme_survHE,imports or depends
survivoR,scale,scale_colour_survivor,imports or depends
survivoR,scale,scale_colour_tribes,imports or depends
survivoR,scale,scale_fill_survivor,imports or depends
survivoR,scale,scale_fill_tribes,imports or depends
survminer,theme,theme_cleantable,imports or depends
survminer,theme,theme_survminer,imports or depends
tabr,scale,scale_chords,imports or depends
tabr,scale,scale_chromatic,imports or depends
tabr,scale,scale_degree,imports or depends
tabr,scale,scale_diatonic,imports or depends
tabr,scale,scale_diff,imports or depends
tabr,scale,scale_harmonic_minor,imports or depends
tabr,scale,scale_hungarian_minor,imports or depends
tabr,scale,scale_interval,imports or depends
tabr,scale,scale_jazz_minor,imports or depends
tabr,scale,scale_major,imports or depends
tabr,scale,scale_melodic_minor,imports or depends
tabr,scale,scale_minor,imports or depends
tabr,scale,scale_note,imports or depends
tabularmaps,scale,scale_fill_jpregion,imports or depends
tabularmaps,theme,theme_tabularmap,imports or depends
talkr,geom,geom_token,imports or depends
talkr,geom,geom_turn,imports or depends
talkr,theme,theme_turnPlot,imports or depends
taylor,scale,scale_color_albums,imports or depends
taylor,scale,scale_color_taylor_b,imports or depends
taylor,scale,scale_color_taylor_c,imports or depends
taylor,scale,scale_color_taylor_d,imports or depends
taylor,scale,scale_colour_albums,imports or depends
taylor,scale,scale_colour_taylor_b,imports or depends
taylor,scale,scale_colour_taylor_c,imports or depends
taylor,scale,scale_colour_taylor_d,imports or depends
taylor,scale,scale_fill_albums,imports or depends
taylor,scale,scale_fill_taylor_b,imports or depends
taylor,scale,scale_fill_taylor_c,imports or depends
taylor,scale,scale_fill_taylor_d,imports or depends
tbrf,stat,stat_stepribbon,imports or depends
teal.modules.general,geom,geom_mosaic,imports or depends
teamcolors,scale,scale_color_teams,imports or depends
teamcolors,scale,scale_fill_teams,imports or depends
tern,stat,stat_mean_ci,imports or depends
tern,stat,stat_mean_pval,imports or depends
tern,stat,stat_median_ci,imports or depends
tern,stat,stat_propdiff_ci,imports or depends
terrainr,geom,geom_spatial_rgb,imports or depends
terrainr,stat,stat_spatial_rgb,imports or depends
texmex,geom,geom_jointExcCurve,imports or depends
tgamtheme,scale,scale_color_tgam,imports or depends
tgamtheme,scale,scale_colour_tgam,imports or depends
tgamtheme,scale,scale_fill_tgam,imports or depends
tgamtheme,theme,theme_tgam,imports or depends
tickr,scale,scale_x_tickr,imports or depends
tickr,scale,scale_y_tickr,imports or depends
tidybayes,geom,geom_dots,imports or depends
tidybayes,geom,geom_dotsh,imports or depends
tidybayes,geom,geom_dotsinterval,imports or depends
tidybayes,geom,geom_dotsintervalh,imports or depends
tidybayes,geom,geom_eye,imports or depends
tidybayes,geom,geom_eyeh,imports or depends
tidybayes,geom,geom_halfeyeh,imports or depends
tidybayes,geom,geom_interval,imports or depends
tidybayes,geom,geom_intervalh,imports or depends
tidybayes,geom,geom_lineribbon,imports or depends
tidybayes,geom,geom_pointinterval,imports or depends
tidybayes,geom,geom_pointintervalh,imports or depends
tidybayes,geom,geom_slab,imports or depends
tidybayes,geom,geom_slabh,imports or depends
tidybayes,geom,geom_slabinterval,imports or depends
tidybayes,stat,stat_ccdfinterval,imports or depends
tidybayes,stat,stat_ccdfintervalh,imports or depends
tidybayes,stat,stat_cdfinterval,imports or depends
tidybayes,stat,stat_cdfintervalh,imports or depends
tidybayes,stat,stat_dist_ccdfinterval,imports or depends
tidybayes,stat,stat_dist_ccdfintervalh,imports or depends
tidybayes,stat,stat_dist_cdfinterval,imports or depends
tidybayes,stat,stat_dist_cdfintervalh,imports or depends
tidybayes,stat,stat_dist_dots,imports or depends
tidybayes,stat,stat_dist_dotsh,imports or depends
tidybayes,stat,stat_dist_dotsinterval,imports or depends
tidybayes,stat,stat_dist_dotsintervalh,imports or depends
tidybayes,stat,stat_dist_eye,imports or depends
tidybayes,stat,stat_dist_eyeh,imports or depends
tidybayes,stat,stat_dist_gradientinterval,imports or depends
tidybayes,stat,stat_dist_gradientintervalh,imports or depends
tidybayes,stat,stat_dist_halfeye,imports or depends
tidybayes,stat,stat_dist_halfeyeh,imports or depends
tidybayes,stat,stat_dist_interval,imports or depends
tidybayes,stat,stat_dist_intervalh,imports or depends
